"rid","us_wetland_coverage"
701298946,0.203647956369511
701298947,0.0197911036092743
701298955,0.0241545083761879
701298960,0.00363098113951628
701298967,0.00397306665868463
701298969,0.00829626535017859
701298971,0.00427039301293599
701298972,0.0195962191362234
701298983,0
701298986,0
701298990,0.189502844053595
701298992,0.0463565060753856
701298996,0.0175298229095843
701299005,0.0214944812563926
701299017,0
701299021,0.0463565060753856
701299025,0.0335792012163624
701299027,0.0172707368579976
701299034,0.0142865750822266
701299035,0.0214944812563926
701299036,0.0945424501194559
701299039,0.0907018107307331
701299047,0
701299055,0.0997117251650533
701299056,0.0197911036092743
701299058,0.00579695764437458
701299060,0.0662419000729794
701299061,0.0175298229095843
701299070,0.00698336690893596
701299078,0.0175298229095843
701299080,0.0433131464557706
701299081,0.0197911036092743
701299086,0
701299089,0.0224960060019701
701299091,0.00698336690893596
701299093,0.0214944812563926
701299097,0.0662419000729794
701299100,0.0907018107307331
701299102,0
701299109,0.0214944812563926
701299114,0.0269586454329317
701299115,0
701299123,0.0241545083761879
701299125,0.0350859536242814
701299128,0.0174968383576232
701299130,0.0201614214002628
701299131,0.0214944812563926
701299136,0.0269346129988811
701299139,0
701299140,3.01391922842874
701299141,0.0945424501194559
701299145,0.0195962191362234
701299155,0
701299158,0.0812082374372208
701299159,0.00501058348238051
701299161,0.0230009102175698
701299164,0.0197911036092743
701299168,0
701299169,0.0241545083761879
701299170,0.0350859536242814
701299173,0.00579695764437458
701299175,0
701299177,0
701299180,0.0197911036092743
701299181,0.0189336224191076
701299188,0.0235070008223774
701299192,0.0235070008223774
701299193,0.00504469307609824
701299194,0.0105770725604124
701299201,0.0201614214002628
701299203,0.0197911036092743
701299206,0.0433131464557706
701299208,0.0197911036092743
701299219,0.0421422443176296
701299221,0.431100661998373
701299223,0.0214944812563926
701299224,0.0342110521703872
701299227,0.0246587041990277
701299232,0.0195962191362234
701299234,0.00504469307609824
701299240,0.0246587041990277
701299241,0.0241539529361545
701299251,0.0214944812563926
701299253,0.0188796566207307
701299256,0.0189336224191076
701299259,0.00829979930376531
701299264,0.00953252898081889
701299267,0.0475433245928103
701299272,0.00829626535017859
701299273,0.0440368269712099
701299277,0.0241539529361545
701299282,0.00184705125111737
701299285,0
701299289,0.0190512737423374
701299293,0.0174968383576232
701299295,0.0542262159354985
701299297,0.0187101661547409
701299301,0
701299302,0.00953252898081889
701299304,0.0252170032310658
701299306,0.00579695764437458
701299328,0.0216999859187537
701299332,0.0230009102175698
701299335,0.0121301181639481
701299343,0.000622170518626356
701299348,0
701299350,0.0426137277605913
701299359,0.0176015696419967
701299363,0.0350859536242814
701299367,0.0433131464557706
701299368,0.0192643909173123
701299369,0.0190512737423374
701299370,0
701299373,0.0440368269712099
701299376,0.0224403259935967
701299380,0.0229413991149386
701299382,0.0421422443176296
701299385,0.0230164136345209
701299387,0.015344298090745
701299390,0.0350859536242814
701299392,0.0229413991149386
701299397,0.0324538022513101
701299402,0.0105770725604124
701299404,0.0228850177046381
701299405,0.0229413991149386
701299406,0.0187503999635682
701299409,0.0542262159354985
701299411,0.0412505937665598
701299416,0.016937574227944
701299418,0.00829979930376531
701299422,0.018245789921598
701299423,0.0173243207083278
701299425,0.0188675873023651
701299426,0.0173243207083278
701299431,0.0214944812563926
701299434,0.00294215770461852
701299436,0.0167354088950756
701299439,0
701299440,0
701299444,0.203647956369511
701299445,0.0107322345575399
701299446,0
701299448,0.0252170032310658
701299449,0.0168856768242616
701299451,0.0945424501194559
701299456,0.0176015696419967
701299457,0.0175407121608289
701299460,0.0115696194701813
701299462,0.0187503999635682
701299468,0
701299472,0.0234435623575827
701299473,0
701299476,0.0192863182247217
701299479,0.0176015696419967
701299481,0.00402851925968527
701299485,0.0426137277605913
701299493,0
701299495,0.016937574227944
701299498,0
701299502,0.0115696194701813
701299507,0.0231680590887006
701299508,0.0188675873023651
701299509,0.0269639186257941
701299513,0.0168856768242616
701299515,0.0164535264789904
701299518,0.0187503999635682
701299519,0.0175407121608289
701299523,0.00441476815891614
701299525,0.0231269106210316
701299526,0.0214165757992672
701299530,0.0175407121608289
701299531,0.0579162223480574
701299536,0
701299537,0
701299541,0.0525911950456827
701299542,0.0168856768242616
701299545,0.0271883310655077
701299554,0.016937574227944
701299558,0.0269639186257941
701299564,0.0475433245928103
701299571,0.0579162223480574
701299572,0.0231674626695314
701299574,0.0179234838753247
701299576,0.0945424501194559
701299580,0.016937574227944
701299591,0.0433131464557706
701299593,0.015708070501917
701299596,0.0433131464557706
701299603,0
701299609,0
701299613,0.0164535264789904
701299619,0.0412505937665598
701299620,0.0263492572227096
701299630,0.0275981633055553
701299631,0.0812082374372208
701299632,0.00273667897933943
701299634,0.0231996591112747
701299635,0.0525911950456827
701299640,0.0085724571407469
701299649,0.437661568048375
701299652,0
701299659,0
701299663,0
701299665,0.00632661838527115
701299666,0
701299670,0.00698336690893596
701299671,0.0216999859187537
701299673,0
701299676,0.0220825041184142
701299677,0
701299681,0.0214944812563926
701299683,0.0525911950456827
701299685,0.0195076645661451
701299690,0.00953252898081889
701299696,0.0230177571056304
701299702,0.00765402494706516
701299708,0.00677887570284255
701299714,0.022165885985165
701299722,0.0218934247574882
701299725,0.0195076645661451
701299728,0
701299735,0.0218938297307598
701299742,0
701299746,0.00682719811802681
701299748,0.00287169241016519
701299752,0.0028581260736169
701299753,0.00402851925968527
701299755,0.00293040790242337
701299756,0
701299758,0.0214944812563926
701299759,0.00245195159952633
701299763,0.00441476815891614
701299765,0.0012194226828721
701299766,0
701299769,0.00300995248536637
701299771,0.0218899900026442
701299774,0.00300995248536637
701299779,0.022165885985165
701299781,0.0255984959389872
701299782,0
701299783,0.00682719811802681
701299784,0
701299786,0.0214944812563926
701299794,0.0440368269712099
701299795,0.0214944812563926
701299799,0.0214944812563926
701299804,0.0252170032310658
701299808,0.022165885985165
701299809,0
701299810,0.0219314981156737
701299812,0.0255984959389872
701299815,0.00294215770461852
701299822,0.00540109324981914
701299826,0
701299836,0.0214944812563926
701299844,0.0215362767533179
701299847,0.0216999859187537
701299848,0.0997117251650533
701299854,0.00765067403868337
701299857,0.00263045543792411
701299859,0
701299862,0.0197928860843772
701299866,0.021277446085761
701299867,0.00184705125111737
701299869,0.0525911950456827
701299881,0.0997117251650533
701299882,0.0108009445678455
701299887,0.0164535264789904
701299889,0.0214944812563926
701299896,0
701299906,0
701299907,0.189502844053595
701299910,0
701299913,0.00204720075181562
701299914,0.00310254224738888
701299917,0
701299920,0
701299922,0.0255984959389872
701299925,0
701299928,2.38727510686465e-06
701299932,0.0260205504406224
701299934,0
701299936,0
701299938,0.0115696194701813
701299944,0
701299946,0
701299955,0
701299961,0
701299964,0.0260205504406224
701299970,0
701299975,0.0214944812563926
701299978,0.0246896340002134
701299980,0.00545772331734845
701299983,0.0465835533555929
701299985,0.0260205504406224
701299987,0
701299990,0
701299993,0.00546800823602335
701299997,0
701300008,0.0446686236735195
701300010,0.0195076645661451
701300011,0.0465835533555929
701300014,0
701300021,0.0255984959389872
701300030,0.0582426215180208
701300031,0.0176924240969313
701300033,0
701300040,0
701300041,0.00390420090300875
701300045,0.0182849838151086
701300050,0.0255726098077163
701300058,0.0108009445678455
701300060,0
701300063,0
701300064,0.0117205053778371
701300071,0
701300072,0.0310908550208612
701300079,0.0446686236735195
701300080,0.0255726098077163
701300082,0.0582426215180208
701300085,0.0263285435805316
701300086,0.00570512735930946
701300090,0
701300091,0
701300095,0.00546800823602335
701300097,0.0224767997765925
701300098,0.0238792352032116
701300101,0
701300102,0.0214944812563926
701300108,0.0446686236735195
701300110,0.0269565583256643
701300113,0.0117205053778371
701300118,0.437661568048375
701300120,0
701300121,0.0269565583256643
701300126,0.0105770725604124
701300128,0.0246896340002134
701300129,0.00632661838527115
701300130,0.00048204594635349
701300131,0.0204457334866478
701300137,0
701300141,0.022165885985165
701300144,0.00243206613418442
701300149,0
701300152,0.0446686236735195
701300155,0.0210604213563867
701300157,0
701300159,0.0182352185813353
701300160,0.0525911950456827
701300161,0.437661568048375
701300171,0
701300173,0.437661568048375
701300175,0.0210604213563867
701300177,0.0214944812563926
701300178,0
701300179,0
701300187,0.0205418404817724
701300193,0.0579162223480574
701300195,0
701300202,0
701300204,0.0177535894388803
701300205,0.0285679622038138
701300209,0.0238792352032116
701300215,0.00722726357657075
701300219,0.0195685240452535
701300224,0.0269565583256643
701300231,0.0214944812563926
701300232,0
701300234,0.000622170518626356
701300235,0.00245195159952633
701300237,0.0269565583256643
701300241,0.0186455626107891
701300242,0
701300243,0
701300244,0
701300246,0.00722726357657075
701300248,0.0269565583256643
701300252,0.0214944812563926
701300258,0.0224767997765925
701300261,0.0285679622038138
701300263,0.0224767997765925
701300268,0.0285679622038138
701300273,0.0224767997765925
701300275,0.021491676288761
701300276,0.00974171347514498
701300278,0.0113334949721849
701300281,0
701300283,0.0246896340002134
701300285,0.0117205053778371
701300289,0.0206223381489148
701300292,0
701300302,0.00915188244067723
701300305,0
701300307,0.00189162973234022
701300316,0
701300317,0
701300324,0.0186455626107891
701300329,0.0215787962863227
701300336,0
701300346,0.0176555199931285
701300348,0.0204457334866478
701300349,0.0246896340002134
701300350,0.0087652362822809
701300352,1.58520440484887
701300353,0.0215787962863227
701300355,0.0206223381489148
701300357,0.129371556646991
701300363,0
701300365,0
701300369,0
701300371,0.001715220543477
701300375,0.00826295277012437
701300379,0.129371556646991
701300381,0.0215787962863227
701300385,0
701300386,0
701300394,0.0525911950456827
701300396,0
701300397,0.00734227720556334
701300400,0.0215787962863227
701300401,0
701300402,0.00300995248536637
701300406,0.00658034523865283
701300411,0.0215787962863227
701300415,0.0246896340002134
701300417,0.0215787962863227
701300420,0.0755663736833907
701300435,0.0255984959389872
701300445,0.00721442960901964
701300447,0.0269565583256643
701300452,0.0176555199931285
701300453,0.00475935425842375
701300455,0.00826295277012437
701300457,0.0215787962863227
701300462,0.0132283448709517
701300466,0.00826295277012437
701300469,0.0172238548105654
701300473,0.0297012684003049
701300475,0.0215787962863227
701300478,0.0132283448709517
701300479,0.029746270141781
701300481,0.0310908550208612
701300482,0.0197928860843772
701300483,0.0246604103308251
701300485,0.0255984959389872
701300487,0.0755663736833907
701300491,0.0272707819535415
701300492,0
701300494,0.0215787962863227
701300498,0.0855484950569135
701300505,0
701300508,0.0215787962863227
701300509,0
701300510,0.0467462827121494
701300511,0.0463565060753856
701300512,0.029746270141781
701300514,0.0425930958361755
701300515,0.0425930958361755
701300516,0.0467462827121494
701300520,0.0425930958361755
701300527,0.00826295277012437
701300528,0.00831051300264493
701300531,0.0183224701766387
701300532,0.0855359752299688
701300534,0.0204457334866478
701300536,0.0425930958361755
701300537,0.0425930958361755
701300544,0.0215787962863227
701300545,0
701300548,0.0245945028372753
701300554,0.0091664881379695
701300560,0
701300567,0
701300570,0.0265096121854756
701300574,0.0377010157483458
701300582,0.0246604103308251
701300584,0.0215787962863227
701300587,0.0200116259860465
701300590,0.00399382853692044
701300593,0.00969726522551137
701300606,0.00665447856458128
701300612,0.0245945028372753
701300619,0
701300621,0.0200116259860465
701300626,0
701300627,0.0395916926778325
701300631,0.0205313932675523
701300634,0.0136498606239611
701300639,0.0709110705445907
701300642,0.0855484950569135
701300643,0.0247287867509434
701300647,0
701300653,0
701300654,0
701300657,0.00399382853692044
701300662,0
701300666,0.0855359752299688
701300677,0.0204457334866478
701300686,0.0205743085458616
701300688,0.00730819139513052
701300692,0.0360973461314709
701300693,0.0215787962863227
701300694,0.029746270141781
701300698,0.0206223381489148
701300701,0
701300704,0.0360973461314709
701300706,0.0360973461314709
701300712,0.0245945028372753
701300714,0.0855484950569135
701300715,0.00399533326800925
701300726,0
701300728,0
701300737,0.0218681722253616
701300742,0.0245945028372753
701300744,0.0275564130327119
701300750,0
701300753,0.0215787962863227
701300760,0
701300762,0.0207845035385792
701300764,0.0190974137777974
701300773,0.0190974137777974
701300774,0
701300775,0.0207845035385792
701300776,0
701300777,0
701300781,0.0245945028372753
701300785,0.0215787962863227
701300789,0.0115959397676007
701300794,0.0238184793510987
701300795,0.0236886995528557
701300796,0.0190974137777974
701300800,0.0264020823778388
701300804,0.0245945028372753
701300810,0
701300811,0.0709110705445907
701300816,0.00140362690974634
701300821,0
701300828,0.0245945028372753
701300830,0.0190974137777974
701300831,0.0190974137777974
701300832,0.0855359752299688
701300838,0.0460813925090224
701300839,0.0855484950569135
701300842,0
701300843,0
701300848,0.0239784600948772
701300853,0.0239784600948772
701300856,0.0208543535935067
701300857,0.0172451590454795
701300860,0.029435786147278
701300861,0.0373667411675076
701300869,1.58520440484887
701300871,0.0314336009065741
701300873,0.0180013650760808
701300874,0.0314336009065741
701300875,0.0245945028372753
701300877,0.0239784600948772
701300882,0
701300887,0.0314336009065741
701300888,0
701300891,0.0290579557300302
701300895,0
701300897,0
701300904,0.0314336009065741
701300906,0.0215787962863227
701300916,0.0314336009065741
701300917,0.0314336009065741
701300921,0
701300924,0.00699426205249875
701300926,0.0361802774866766
701300927,0.0290579557300302
701300928,0.00701707170431277
701300932,0
701300947,0
701300949,0.041985932611554
701300950,0.0510199607802737
701300952,0
701300954,0.0314336009065741
701300955,0.0314336009065741
701300957,0.00399382853692044
701300958,0.0297957993623978
701300962,0.0112395879379197
701300965,0.0361802774866766
701300967,0.0215787962863227
701300968,0
701300969,0.00356728079938945
701300971,0.00356728079938945
701300975,0.02165721683487
701300976,0
701300977,0
701300979,0.00571683052614013
701300981,0.0275564130327119
701300986,0
701300989,0.02165721683487
701300994,0
701300996,0.0245945028372753
701300999,0
701301001,0
701301004,0.02165721683487
701301005,0.0245945028372753
701301007,0.0103432828519707
701301009,0.0122048965624535
701301033,0.763618664986584
701301035,0.0216742389003461
701301038,0
701301049,0.0140528373235333
701301051,0.0216742389003461
701301056,0
701301058,0
701301062,0
701301069,0.0510199607802737
701301071,0.123714810186812
701301073,0.0116993303557605
701301075,0.0290579557300302
701301084,0
701301086,0
701301088,0
701301092,0
701301095,0
701301097,0
701301115,0.0140528373235333
701301118,0
701301134,0.0140528373235333
701301147,0
701301152,0.0204457334866478
701301160,0.0140528373235333
701301161,0.0298676727874606
701301167,0
701301169,0
701301175,0
701301185,0
701301187,0
701301190,0
701301191,0
701301206,0.0216742389003461
701301207,0.0216742389003461
701301214,0
701301219,0
701301222,0
701301229,0.0136654297287811
701301231,0
701301233,0.763618664986584
701301234,0
701301237,0
701301239,0
701301242,0.0216742389003461
701301246,0.0425930958361755
701301248,0.0425930958361755
701301261,0
701301269,0.0510199607802737
701301273,0
701301274,0
701301275,0
701301276,0
701301278,0
701301284,0.0301525467860093
701301285,0.0181048454809999
701301288,0
701301289,0
701301294,0.0216742389003461
701301297,0
701301298,0
701301299,0.0301525467860093
701301307,0.00723577639957723
701301315,0.00612920003187457
701301324,0.196255059166024
701301327,0.0510199607802737
701301330,0.0101735334281252
701301333,0.0216742389003461
701301340,0.0107161611726305
701301343,0
701301348,0.0484238727781709
701301355,0.0215463774388731
701301360,0.0510199607802737
701301361,0.0296394839873262
701301370,0.0215463774388731
701301374,0.0484238727781709
701301377,0.0301525467860093
701301386,0.0290579557300302
701301389,0
701301390,0.0073415329481755
701301391,0.000402665165290242
701301392,0.196255059166024
701301394,0.0117009669148363
701301395,0
701301396,5.5906711293652e-05
701301407,0.0344994627988687
701301408,0.0194146524277531
701301409,0.0241162716935298
701301411,0
701301413,0.0314914562620514
701301414,0
701301420,0.000403182711924532
701301422,0.0180998878893721
701301424,0
701301426,0.0484238727781709
701301428,0.0269261543131366
701301429,0.0285650421001885
701301430,0.0417773275247236
701301432,0.00904882962625035
701301440,0.0484238727781709
701301441,0.0135376471688237
701301442,0.000406287528449006
701301443,0.196255059166024
701301450,0.0253602071625508
701301452,0.00688415472730703
701301457,0
701301458,0
701301461,0.0417773275247236
701301465,0.000406287528449006
701301466,0.000406287528449006
701301468,0
701301473,0.0290579557300302
701301477,0.00374110046110102
701301482,0
701301485,0.00688415472730703
701301490,0
701301491,0.123714810186812
701301493,0.0209008969429467
701301507,0
701301509,0
701301512,0.0122048965624535
701301513,0.000611151354709503
701301521,0
701301524,0
701301525,0.0209008969429467
701301526,0
701301529,0.0290579557300302
701301534,0.0256542133241386
701301561,0.0140528373235333
701301564,0.190155080174361
701301568,0
701301570,0
701301583,0
701301591,0.0307347384310222
701301592,0
701301594,0.0118041344662605
701301599,0
701301601,0
701301603,0
701301606,0.0371908489721893
701301608,0.0220841289534637
701301616,0.00164177649718948
701301619,0
701301623,0.0154487007053872
701301628,0.190155080174361
701301640,0.00164177649718948
701301645,0.0314835416438838
701301647,0
701301648,0.0873639698728578
701301654,0.0119673615855225
701301659,0.669426954555647
701301661,0.0140528373235333
701301671,0.196255059166024
701301677,0
701301682,0.0427179720523026
701301684,0.0426162746579731
701301685,0.0222536106301671
701301686,0.0332060963611023
701301688,0.0287885039677744
701301689,0.190155080174361
701301692,0.00206762909939865
701301702,0.00206762909939865
701301704,0.196255059166024
701301706,0.00206762909939865
701301707,0.012511536955503
701301710,0.0127179207337863
701301712,0
701301714,0.0124761426663016
701301717,0.0215463774388731
701301721,0.0138653231127281
701301727,0.012511536955503
701301729,0.0873639698728578
701301732,0.0227076029764336
701301733,0.0125762029520805
701301735,0.0227076029764336
701301743,0
701301745,0.0128076029345319
701301749,0.0164522428506252
701301750,0.190155080174361
701301752,0.010616637559243
701301753,0.0308970758550865
701301757,0.0129752041226735
701301758,0.0486536146692923
701301760,0.0378077080675297
701301761,0.0141212512924317
701301776,0.0154692138073963
701301779,0.0154692138073963
701301781,0
701301783,0
701301785,0.0486536146692923
701301789,0.0544060271316577
701301792,0
701301798,0.0177067935100955
701301802,0.0140528373235333
701301805,0.0127207830538486
701301806,0
701301815,0.0544060271316577
701301818,0
701301827,0.669426954555647
701301830,0.0130150856767772
701301843,0.00128233245758924
701301845,0.0544060271316577
701301848,0.00656318703063549
701301849,0.0130587211427069
701301854,0.0769859946838679
701301860,0.000350794306543865
701301862,0.0139882704376757
701301865,0.0177067935100955
701301867,0
701301872,0.00656318703063549
701301874,0.00178977164537795
701301875,0.0139816546658327
701301876,0.00656318703063549
701301878,0.0378077080675297
701301879,0.0215839665319438
701301881,0.00178977164537795
701301882,0.027823759096359
701301883,0.0253168424225539
701301884,0.0215874126579593
701301885,0.0215874126579593
701301897,0.00777535587112231
701301903,0.00777535587112231
701301905,0.00575160806472802
701301910,0.00178977164537795
701301911,0.00178977164537795
701301913,0.00865774093960916
701301914,0.00128233245758924
701301919,0.0215839665319438
701301923,0.0342196544000576
701301924,0.00865774093960916
701301928,0.0769859946838679
701301929,0
701301930,0.0139190196691902
701301933,0.00865774093960916
701301935,0.00865774093960916
701301938,0.00865774093960916
701301939,0.00865774093960916
701301940,0.0118518312892989
701301942,0.00865774093960916
701301948,0
701301951,0.0417773275247236
701301956,0.0378077080675297
701301957,0.0118518312892989
701301966,0.0342196544000576
701301973,0.0154579358475985
701301977,0.0342196544000576
701301978,0.0378077080675297
701301980,0
701301982,0.00566343912515524
701301983,0
701301986,0
701301991,0.0215839665319438
701301995,0.000927286243274701
701301996,0.0342196544000576
701302004,0
701302005,0
701302006,0.0154579358475985
701302007,0.0378077080675297
701302013,0
701302018,0
701302022,0.0122541615458715
701302024,0
701302026,0.0107675221752886
701302030,0.0252268195631711
701302032,0
701302033,0.0252268195631711
701302036,0.0252268195631711
701302038,0.00374110046110102
701302040,0.00525215013842826
701302041,0.0122541615458715
701302044,0.00688415472730703
701302045,0
701302048,0.00954968241011076
701302050,0
701302053,0.0378077080675297
701302056,0.030153135772521
701302057,0.0107675221752886
701302063,0.0145223532979781
701302071,0
701302073,0.0205136964231176
701302084,0
701302088,0.00635795429275902
701302099,0
701302101,0
701302103,0
701302108,0
701302110,0.0154579358475985
701302112,0.0145223532979781
701302119,0.0769859946838679
701302120,0
701302124,0.0107675221752886
701302126,0.0510199607802737
701302128,0
701302131,0.00504044244931151
701302132,0.00630584181799284
701302140,0.0141851388440701
701302150,0.0107675221752886
701302155,0.00691734599989528
701302161,0.0107379751211902
701302163,0.00528994634325605
701302164,0.0510199607802737
701302165,0
701302167,0.0141851388440701
701302169,0.0466766768243823
701302171,0.0510199607802737
701302173,0.00691734599989528
701302174,0.00667457927407571
701302177,0
701302181,0.0157430256545731
701302183,0
701302185,0.024421194976036
701302189,0.0510199607802737
701302190,0.00667457927407571
701302201,0.00667457927407571
701302203,0.0158902947377936
701302207,0
701302211,0.0160785940392884
701302214,0.0158902947377936
701302216,0.0162236030938669
701302218,0.00667457927407571
701302220,0.00667457927407571
701302223,0.00897363559793279
701302224,0.0101565406868763
701302233,0
701302236,0.0134512516887436
701302239,0.0141851388440701
701302242,0.024421194976036
701302243,0.0134512516887436
701302246,0.0152295485446698
701302264,0.0047796968122871
701302273,0.015360700257732
701302276,0.0215839665319438
701302287,0
701302288,0
701302303,0.00897363559793279
701302312,0
701302314,0.0047796968122871
701302316,0.0113949245704924
701302324,0.0157747214809887
701302326,0
701302327,0
701302328,0
701302332,0.00875040506155867
701302333,0.0228838902917601
701302341,0
701302344,0
701302346,0
701302347,0.00893270200765166
701302350,0.00892536612005117
701302352,0
701302363,0.00935238688866435
701302366,0.0113949245704924
701302372,0.00691734599989528
701302377,0.0737964040065204
701302380,0.00935238688866435
701302381,0.0857547690387278
701302382,0.0113949245704924
701302386,0.123861505527505
701302387,0.0466766768243823
701302389,0.0513157643756436
701302390,0.0432314680975428
701302399,0.0414776217954394
701302407,0.0737964040065204
701302410,0.024421194976036
701302412,0.0329243690134151
701302413,0.128641776654667
701302419,0.0686617207054117
701302420,0.0163600738008741
701302422,0.0199622734505095
701302426,0.0642820160904555
701302429,0.0374185012472323
701302433,0.00711167195895178
701302435,0.0439509035313415
701302436,0
701302438,0
701302440,0
701302442,0
701302443,0.0247426296117738
701302447,0.0466766768243823
701302450,0
701302453,0.00935238688866435
701302462,0.0686617207054117
701302465,0.00148579323705696
701302467,0.0163600738008741
701302472,0.00148579323705696
701302475,0.0199622734505095
701302481,0.0686617207054117
701302483,0.00148579323705696
701302486,0.0356779477187102
701302488,0
701302490,0.672044653734919
701302501,0.0790709854269784
701302513,0.0466766768243823
701302514,0.0326936376852021
701302516,0.0466766768243823
701302520,0.00935238688866435
701302523,0.0513157643756436
701302525,0.0414776217954394
701302532,0.0215359535349465
701302533,0
701302536,0
701302539,0.0790709854269784
701302543,0.0126610624668123
701302545,0.0869549366671804
701302552,0.0466766768243823
701302553,0.0466766768243823
701302555,0.0466766768243823
701302557,0.0466766768243823
701302559,0.0466766768243823
701302561,0.030153135772521
701302570,0.0215362061463951
701302574,0.134831159139177
701302575,0.00558200298023098
701302578,0.0151187629546284
701302580,0.0216057893797852
701302582,0.134461938433416
701302583,0.00331162342770873
701302585,0.0312787504539012
701302586,0.0199622734505095
701302587,0.0503891999980926
701302593,0
701302599,0.152384567675807
701302601,0.134461938433416
701302609,0.00558200298023098
701302613,0.00710427850412482
701302621,0.00912061112040047
701302629,0
701302635,0.0513157643756436
701302639,0.0509893721316542
701302645,0.0678604676962913
701302647,0
701302648,0.0212811003016751
701302649,0.0563332140015788
701302655,0.0199622734505095
701302656,0.0513157643756436
701302658,0.0513157643756436
701302659,0.203528012626147
701302660,0
701302662,0.0642820160904555
701302665,0.025536270939182
701302667,0.00558200298023098
701302668,0.00918099941451536
701302672,0.00894909719095683
701302674,0
701302676,0
701302677,0
701302689,0.0247426296117738
701302691,0.0678604676962913
701302695,0.0212811003016751
701302700,0
701302701,0
701302713,0.0296652745599986
701302715,0.0678604676962913
701302717,0.0563332140015788
701302718,0
701302722,0
701302724,0
701302731,0
701302734,0.00894909719095683
701302738,0.00932969959146627
701302739,0.00959055324285709
701302744,0.0642820160904555
701302745,0.000803459869655712
701302757,0.0563332140015788
701302759,0
701302760,0
701302764,0.00713134312860157
701302766,0.0678604676962913
701302767,0.00547527607381164
701302768,0
701302770,0.0272895692038981
701302775,0
701302778,0.000815916405619688
701302779,0.0563332140015788
701302784,0
701302794,0.00713134312860157
701302796,0.203528012626147
701302800,0
701302801,0.0199622734505095
701302810,0
701302811,0.0563332140015788
701302812,0.0678604676962913
701302817,0.0212811003016751
701302822,0.0489462331071029
701302823,0.000371543272482288
701302825,7.98510497997982e-05
701302826,0.000815916405619688
701302828,0.000815916405619688
701302832,0
701302835,0.0213659189137543
701302848,0.00218937209376624
701302849,0
701302853,0.0563332140015788
701302861,0
701302870,0
701302875,0
701302883,0.00849755693713428
701302886,0.0563332140015788
701302892,0
701302893,0.021375948200997
701302896,0
701302901,0
701302914,0
701302916,0
701302922,0
701302924,0
701302926,0.00710427850412482
701302932,0.0489462331071029
701302937,0
701302938,0.122964531514916
701302945,0
701302946,0
701302947,0
701302948,0.0918565320453102
701302951,0.000412252788959058
701302952,0.0489462331071029
701302953,0.00545770941873358
701302954,0.00987678945388981
701302959,0.00361417742685679
701302965,0.021386791849163
701302969,0.00988067182936234
701302981,0.00350014722442341
701302989,0
701302990,0.00319115041330419
701302997,0.0213895979390878
701302998,0.0213884767284473
701303009,0.0180049409278651
701303010,0.00674512963436395
701303019,0
701303027,0.0678604676962913
701303032,0.00674512963436395
701303035,0.00348758651406841
701303039,0.0213928225656871
701303044,0
701303053,0.00715792064191266
701303054,0.0213923932241066
701303061,0.0213668653825383
701303065,0.0918565320453102
701303068,0.0678604676962913
701303079,0
701303081,0
701303083,0.023061038587171
701303085,0.00599420203151545
701303088,0.122964531514916
701303092,0.122964531514916
701303094,0.0150151074639182
701303096,0.00738605715180144
701303103,0
701303105,0.0213946682972589
701303108,0.023061038587171
701303110,0
701303116,0.00564662506334272
701303118,0
701303125,0.00793531702107892
701303128,0
701303137,0.00600499974418016
701303140,0
701303143,0
701303146,0
701303149,0.0358905819625415
701303150,0
701303153,0.00713134312860157
701303158,0.00793531702107892
701303159,0.00218937209376624
701303166,0.0168791855778401
701303174,0.0214743867142059
701303178,0
701303180,0
701303195,0.0358905819625415
701303196,0
701303214,0
701303219,0.00286540873136717
701303222,0.00334578622704919
701303226,0.122964531514916
701303231,0.0358905819625415
701303233,0.0354251065395663
701303235,0.167504306280717
701303240,0.0447791064802858
701303241,0.111398664220572
701303247,0.00286540873136717
701303248,0.0507606232635988
701303251,0
701303254,0.0918565320453102
701303255,0.0678604676962913
701303256,0.0433970882077464
701303258,0.0167475486714504
701303259,0.0507606232635988
701303265,0.701957825883705
701303267,0.111398664220572
701303274,0.0215250941498971
701303276,0.304184710533885
701303280,0.0168791855778401
701303282,0.0918565320453102
701303289,0
701303291,0.0918565320453102
701303293,0.0918565320453102
701303296,0.0118084246563496
701303298,0
701303300,0.011929715985078
701303302,0.0414776217954394
701303305,0.0167475486714504
701303309,0.011929715985078
701303322,0.00534068619817109
701303328,0.701957825883705
701303334,0.011929715985078
701303335,0.00414917540377836
701303336,0.0168791855778401
701303339,0
701303343,0.045421277992961
701303345,0.0168791855778401
701303346,0.0168791855778401
701303348,0.0215734794185933
701303353,0.0168791855778401
701303354,0.0272124063175586
701303356,0.0118084246563496
701303359,0.0507606232635988
701303361,0
701303363,0
701303369,0.0215799906231286
701303370,0.701957825883705
701303372,0.00284435237315394
701303375,0.0118213304734722
701303389,0.0272124063175586
701303391,0.0215993767931825
701303392,0.00286540873136717
701303394,0
701303399,0
701303405,0.00238813012580261
701303407,0.0118084246563496
701303410,0.0272124063175586
701303412,0.00129150029646744
701303413,0.021570282335433
701303414,0.0118084246563496
701303421,0.672044653734919
701303424,0.0215785478462689
701303426,0
701303428,0.00793531702107892
701303431,0
701303432,0
701303438,0.304184710533885
701303445,0
701303448,0.00223553855767626
701303451,0.00223553855767626
701303457,0.0118084246563496
701303460,0
701303470,0
701303473,0
701303474,0.00508793690560666
701303476,0
701303477,0.0118213304734722
701303479,0
701303481,0
