"rid","us_road_density"
701751699,0
701751701,5.3081214034738
701751707,0.590212519790729
701751710,2.05128750363841
701751712,0
701751714,4030.3433233128
701751716,1.59696226461392
701751719,0
701751722,127.069219920598
701751723,0.912874739519337
701751725,1.39135466491118
701751726,0.590212519790729
701751731,0.295105572165563
701751733,0
701751736,31.2434164467049
701751737,1.00526378427335
701751738,2.10934943439778
701751741,0
701751744,0.912874739519337
701751754,0
701751760,1.70592716477722
701751762,0
701751770,717.867833227866
701751772,0.868501691064227
701751779,8.10601912328897
701751782,0.0805401467562408
701751784,3.82588558989525
701751785,8.10601912328897
701751787,2.63706217514934
701751789,1.93854426968959
701751792,4.42379663093802
701751796,0.912874739519337
701751802,0
701751806,2.10954969762448
701751807,717.867833227866
701751810,717.867833227866
701751811,0.547410679159756
701751816,1.93436290903751
701751821,12.4146377523629
701751828,3.70622937526192
701751834,1.93436290903751
701751835,459.53814601632
701751839,4030.3433233128
701751841,4030.3433233128
701751848,3.42139089337056
701751852,2.25347270005357
701751854,1.67821209818649
701751856,0
701751858,3.70622937526192
701751860,0.547410679159756
701751865,717.867833227866
701751867,0
701751869,1.00526378427335
701751871,1.59696226461392
701751875,2.0817613597806
701751877,717.867833227866
701751885,8.92292558569662
701751890,0
701751892,717.867833227866
701751899,10.8253718568462
701751900,1.59696226461392
701751902,3.09527956342228
701751916,2.50916107527775
701751918,4.14895184418541
701751920,10.8253718568462
701751921,1.98621522871281
701751929,0
701751931,0
701751933,127.069219920598
701751935,48.5159846479248
701751936,4030.3433233128
701751941,0.810539459429146
701751946,0
701751952,67.9901596195671
701751954,2.21280500102603
701751955,0
701751956,4.10429918670825
701751957,3.57641190515598
701751959,1.6682180830674
701751961,5.12501527554291
701751970,1.59696226461392
701751980,9.95667847524336
701751988,4030.3433233128
701751993,5.83111313147416
701751995,2.10036087362627
701751997,5.18752034777422
701752002,5.18752034777422
701752008,2.4027149679795
701752010,5.48489749445359
701752012,20.0081267363729
701752020,0
701752022,0
701752025,459.53814601632
701752027,13.138779540458
701752029,3.77979687695458
701752031,0.715458387433067
701752040,1.43249125525402
701752042,12.3090760988321
701752054,1.93436290903751
701752056,6.8147173401996
701752057,1.99093591379438
701752059,2.59109857712251
701752061,2.18057950088011
701752063,0
701752065,1.99093591379438
701752067,6.8147173401996
701752068,0.328027095531809
701752070,1.05459339903317
701752072,15.748382254631
701752074,3.20979942107521
701752075,3.57641190515598
701752084,19.5433836732987
701752086,7.5954058708173
701752087,2.38280957666224
701752088,7.5954058708173
701752093,1.57992793658467
701752098,8.92292558569662
701752099,0.413562626694524
701752107,459.53814601632
701752111,2.59109857712251
701752113,2.46166100258776
701752116,3.31033065940402
701752119,14.545395987814
701752120,1.80585845882355
701752123,3.21788295430461
701752125,3.70111550078914
701752128,2.26825163823818
701752129,3.42139089337056
701752133,0.912874739519337
701752135,19.5433836732987
701752138,7.51199639748244
701752139,19.5433836732987
701752144,6.8147173401996
701752146,0.715458387433067
701752147,3.27441226636357
701752150,2.46166100258776
701752152,4030.3433233128
701752154,1.07761967424426
701752156,5.3081214034738
701752158,1.36819227136961
701752161,0
701752162,2.34590071470114
701752167,0.715458387433067
701752170,2.59109857712251
701752175,3.70111550078914
701752183,0.838379016542302
701752184,4.0633580304103
701752189,3.31033065940402
701752191,0.912874739519337
701752195,0
701752197,0.402934221853926
701752199,1.62660047095387
701752203,4030.3433233128
701752208,8.92292558569662
701752214,2.24961422696092
701752215,2.4027149679795
701752217,2.31184131760567
701752219,0
701752221,1.44638267598663
701752227,2.46166100258776
701752228,2.08674872962087
701752230,0
701752238,0
701752245,0
701752255,1.69070725130911
701752257,0
701752259,1.36819227136961
701752265,2.74235422683845
701752267,0.737056323885643
701752268,1.19888151782905
701752272,0.566873947762671
701752276,1.10487185950724
701752277,1.69070725130911
701752279,3.27441226636357
701752283,7.51199639748244
701752285,7.51199639748244
701752295,4030.3433233128
701752298,1.19888151782905
701752304,0
701752306,3.57641190515598
701752307,2.50916107527775
701752311,0
701752313,0
701752316,8.92292558569662
701752319,12.4146377523629
701752320,0.737056323885643
701752326,2.25230648375338
701752327,0
701752333,2.50916107527775
701752335,4030.3433233128
701752337,4030.3433233128
701752345,0
701752347,1.39135466491118
701752350,7.51199639748244
701752354,0.566873947762671
701752364,1.10487185950724
701752366,1.10487185950724
701752369,1.10487185950724
701752372,1.10487185950724
701752375,12.4146377523629
701752379,2.59109857712251
701752388,5.58883265027322
701752390,1.97852837173732
701752391,0
701752395,12.4146377523629
701752396,0.86674675339324
701752400,8.92292558569662
701752403,6.37169838307821
701752406,1.5745799123585
701752410,2.50916107527775
701752413,2.7078880362833
701752416,0
701752420,2.95812572888951
701752421,2.10961985356165
701752423,1.65735773490994
701752424,2.7078880362833
701752429,12.4146377523629
701752434,0.468470478049328
701752445,0.92353652080624
701752447,3.57641190515598
701752449,1.65735773490994
701752455,0
701752457,0
701752463,0.92353652080624
701752464,0.758816910675528
701752465,0.811925421912708
701752474,2.94209402751891
701752483,2.67462923758373
701752492,1.15225864247395
701752494,1.53041333725079
701752497,1.73804084115198
701752500,1.39135466491118
701752503,1.5663009381795
701752506,3.07521212441218
701752509,2.23380634143969
701752510,1.5663009381795
701752512,4.26076713346748
701752515,8.92292558569662
701752516,3.01830106320694
701752517,6.09433392529685
701752523,0.982114052860034
701752526,2.59109857712251
701752528,2.25141453794855
701752533,6.37169838307821
701752536,1.10487185950724
701752539,50.8523956973123
701752543,1.59696226461392
701752544,2.65517647237983
701752546,1.24527875460003
701752547,0.382883239901982
701752549,1.98647047540461
701752552,5.46415093639724
701752554,0
701752561,10.2936521754429
701752563,540.184335960177
701752566,6.8147173401996
701752567,7.29779561521894
701752569,0.646775730995784
701752574,0.982114052860034
701752582,2.82091455162414
701752590,0.711676949178367
701752595,0
701752597,1.93978254786671
701752601,3.01830106320694
701752605,0.589943244905033
701752607,0
701752609,2.3832586866251
701752610,2.82091455162414
701752612,50.0429146911773
701752620,50.0429146911773
701752628,6.2261674637075
701752629,1.21148114631938
701752631,8.830921294806
701752639,0.757682250069223
701752642,1.39135466491118
701752644,50.8523956973123
701752649,2.60842925603267
701752651,3.70111550078914
701752654,0
701752659,6.8147173401996
701752670,0.711676949178367
701752674,2.14651568167852
701752678,50.8523956973123
701752684,5.37445023771202
701752688,0.56424014546854
701752690,2.46166100258776
701752691,2.38338681087339
701752692,0
701752694,1.10487185950724
701752696,1.33280905746151
701752699,2.14651568167852
701752705,2.10954959632541
701752707,1.85940642157597
701752715,1.10487185950724
701752719,2.90988213011125
701752721,0
701752727,6.16096327397756
701752729,0
701752735,5.37445023771202
701752737,50.8523956973123
701752738,5.26461815434674
701752739,5.37445023771202
701752743,2.10944298831116
701752744,0
701752746,5.46415093639724
701752748,1.42301961752114
701752750,2.99977520235262
701752754,0
701752758,0
701752760,2.14651568167852
701752761,8.08907926890281
701752763,1.33280905746151
701752766,0.711676949178367
701752768,3.42196731255416
701752772,2.67462923758373
701752773,1.42301961752114
701752774,5.37445023771202
701752776,94.878930654658
701752778,1.44638267598663
701752786,5.37445023771202
701752798,1.58141789404593
701752800,7.22470418258062
701752803,1.09048842455439
701752805,13.7179520892471
701752808,1.33635259024091
701752811,30179.1350087668
701752814,2.38016626009765
701752816,5.37445023771202
701752818,1.57992793658467
701752823,6.37169838307821
701752824,1.80809388181941
701752829,0
701752833,30179.1350087668
701752834,2.10943085676372
701752835,0.378484958550423
701752841,0
701752843,2.11279009057616
701752845,2.11279009057616
701752846,5.37445023771202
701752848,0.371254111515839
701752853,0
701752854,2.38395445712732
701752859,5.46415093639724
701752860,3.31880512475722
701752863,2.11279009057616
701752864,0.340864434733909
701752866,1.3253676761196
701752876,0
701752878,0
701752889,1.6717951657308
701752891,0.422721249415241
701752896,14.9884712504307
701752898,2.99418394715337
701752901,4.38842224663638
701752902,5.46415093639724
701752903,0.868501691064227
701752904,2.38395445712732
701752906,1.42268672128523
701752918,6.37932064973024
701752924,3.02787230792775
701752929,1.73154511994793
701752931,0
701752935,2.40031902697437
701752939,129.832542109385
701752945,21.247719166457
701752950,0
701752951,4.71990028604721
701752953,3.36143684022947
701752955,1.00526378427335
701752957,0
701752960,7.48264381626271
701752962,1.057398193857
701752964,0.487748689324117
701752967,0
701752970,2.10919807057116
701752972,0.533289345186241
701752974,3.68991876728061
701752979,7.48590478920405
701752981,0.34527980374344
701752983,0
701752986,0.692379065933825
701752996,129.832542109385
701752999,0
701753002,0
701753005,0
701753007,6.69763434134892
701753017,2.99418394715337
701753018,0
701753020,1.63618181855428
701753024,7.18872009419536
701753026,3.02787230792775
701753029,0
701753034,2.26707198539085
701753039,0
701753041,3.81775017209851
701753043,0.198058608214175
701753048,9.10863226776975
701753052,1.25362759090299
701753054,3.82954349891185
701753060,38.0530488922746
701753062,0.877485939055154
701753065,0
701753067,1.21444705112082
701753069,2.29358562320908
701753071,2.08858241060529
701753076,3.19652170409241
701753083,1.59983080050734
701753085,21.8975276595878
701753088,2.45870017165489
701753089,1.43710187026258
701753104,1.61052337465933
701753106,9.65988087303896
701753109,1.75680665797812
701753116,2.22322655606058
701753118,0
701753119,10.3691565170596
701753124,6.2261674637075
701753127,0.715458387433067
701753129,0.169538062317363
701753130,3.09376312467964
701753135,1.62810382316103
701753138,1.93839857071565
701753140,1.76018353585643
701753147,2.8010333462093
701753150,10.3691565170596
701753152,2.99418394715337
701753163,1.43710187026258
701753165,3.06969893571016
701753167,0
701753170,3.05003608135321
701753174,6.17541214360563
701753176,129.832542109385
701753179,0.692379065933825
701753185,2.76325014750208
701753188,4.31783062283425
701753190,3.84060882756842
701753194,4.55583354190347
701753203,0
701753209,3.06969893571016
701753211,4.55583354190347
701753212,127.069219920598
701753214,39.4224630475825
701753222,80.1063430324454
701753226,1.90500562884346
701753228,8.12340052596033
701753230,9.08789043652782
701753232,2.45870017165489
701753234,0.166190395796015
701753237,3.05003608135321
701753246,3.92762037858662
701753249,0.213176221617812
701753251,2.42707601890804
701753259,8.24210195353553
701753262,6.8147173401996
701753269,75.3557158046413
701753271,2.68223785989438
701753281,0
701753283,8.24210195353553
701753291,6.4135440469243
701753292,0.166190395796015
701753296,0.395865197900442
701753298,1.77411893882971
701753307,2.18210854417016
701753309,2.90958484624548
701753311,2.80486822203659
701753314,0.322902860830729
701753324,4.22116384489426
701753325,59.0597733134725
701753326,3.05003608135321
701753332,1.90500562884346
701753334,0.389511215437859
701753341,2.10933571614804
701753343,2.12298721780332
701753346,0.692379065933825
701753350,0
701753353,1.60332080411131
701753356,2.61941058450841
701753357,6.2261674637075
701753359,5.58686235242414
701753365,1.32497138557613
701753366,1.34589310304692
701753369,3.09376312467964
701753372,3.10770567757568
701753374,5.58686235242414
701753377,1.34589310304692
701753379,1.60332080411131
701753386,4.22116384489426
701753388,2.12298721780332
701753389,3.05010684966345
701753406,1.99398931907045
701753407,5.34634195956058
701753415,2.71974763216234
701753416,2.26941803308914
701753419,0.891929362199998
701753421,1.80244438751548
701753423,2.06631825076841
701753429,0.322902860830729
701753431,2.15617633218588
701753434,4.06558771516394
701753435,24.5481827605938
701753438,1.82749661961208
701753442,5.2395377097447
701753448,1.59253664847017
701753450,0.692108948910651
701753461,0
701753463,1.72867799704849
701753470,0
701753471,2.61233861832465
701753473,2.71974763216234
701753478,3.05010684966345
701753480,0.540727637225416
701753481,0
701753483,0
701753488,4.17563758443011
701753490,2.16342131742579
701753492,4.37496612228252
701753494,8.83542436633726
701753496,98.7409749370457
701753499,2.11279009057616
701753500,0.671533428139115
701753507,0.216389459631725
701753515,3.82666891601293
701753520,0.818215389978627
701753522,0.374619903628185
701753528,0.216389459631725
701753529,2.11066960770762
701753536,2.11279009057616
701753537,2.11279009057616
701753540,4.17563758443011
701753542,3.82666891601293
701753543,2.11070764926514
701753545,1.67029103563069
701753548,1.20700427405151
701753559,6.37169838307821
701753562,59.0265217866208
701753567,0.00964031338454614
701753572,59.8609156804957
701753574,2.58875303041594
701753581,8.85009421114236
701753583,1.20700427405151
701753585,0.671533428139115
701753587,1.71536173779461
701753589,50.4641610059892
701753590,2.11077388125303
701753593,0.34527980374344
701753595,2.11074103207252
701753596,0.00964031338454614
701753597,2.11078889869413
701753607,0.803534295095917
701753610,2.55160337795273
701753618,0.671192701762159
701753621,0.355656939231061
701753625,2.11079002266323
701753628,2.90988213011125
701753629,4.68438314563682
701753631,1.71536173779461
701753636,0
701753638,194.993618684432
701753643,1.79882352721006
701753644,1.25372436546277
701753647,0
701753653,3.42196731255416
701753654,0.889930532855526
701753658,0
701753660,5.72371139512803
701753662,0.239159293473713
701753668,0
701753669,9.10131895207524
701753675,0
701753682,0.522497827162944
701753689,24.0362016275908
701753692,0.468925297016792
701753698,6.6183805299173
701753700,5.73953232758956
701753701,4.02913703380558
701753704,3.95117847955709
701753705,1.90095279853601
701753708,5.53162451525516
701753711,6.37169838307821
701753713,12.2530434362936
701753719,9.10863226776975
701753721,9.16860321731237
701753731,7.98413072557745
701753732,9.43761162773352
701753733,3.40554909257926
701753735,3.85710103406135
701753739,0
701753741,0
701753743,0
701753747,2.19717521624936
701753751,4.35601733478074
701753754,2.65303726084336
701753757,1.80244438751548
701753759,1.90095279853601
701753762,1.14579501623355
701753763,2.11235829693869
701753764,0.16143705052976
701753767,0.16143705052976
701753771,2.91762992041338
701753772,5.85655220772339
701753773,0
701753774,4.52976812033591
701753777,3.94609945874782
701753779,1.05206206963653
701753787,2.66661811389403
701753789,2.8957087721459
701753806,1.98070133764857
701753813,2.68375525496353
701753818,0.353108302730752
701753820,9.11755819419614
701753822,8.28004655107077
701753824,0.803534295095917
701753831,20.5437721326807
701753834,2.11246372991787
701753838,3.4853528873743
701753842,1.50361727730077
701753849,3.39953663952754
701753854,0.692379065933825
701753856,2.21400949000303
701753859,2.68375525496353
701753866,0
701753870,1.50361727730077
701753872,1.9018251204904
701753881,5.99617377889183
701753886,9.68253926652575
701753890,2.68375525496353
701753892,1.9018251204904
701753898,9.83073882071707
701753911,2.6928220641038
701753913,3.37111511446029
701753918,2.62615344531573
701753920,9.83073882071707
701753928,2.91794859428874
701753930,0
701753932,0
701753937,0
701753939,0
701753941,3.43480324036413
701753943,0.711676949178367
701753946,2.11247107679413
701753947,0.482447823816238
701753951,14.1364670917101
701753953,18.2305746784495
701753954,2.86155157113854
701753956,1.75135664750666
701753957,132.887214250696
701753962,5.34634195956058
701753964,1.91309784546255
701753966,2.47557560679463
701753969,0
701753973,7.70307628037499
701753976,1.69727861864891
701753979,2.62441477840511
701753981,0
701753985,3.11031776854347
701753987,2.60883149382386
701753991,3.85323206322533
701753999,3.85323206322533
701754000,1.55908459307291
701754001,10.3627929565816
701754002,2.79004957555506
701754005,0
701754013,2.44657368255452
701754016,5.62825187855773
701754019,0.0377663198794749
701754022,0.0377663198794749
701754023,2.11258365440779
701754024,2.99164249007819
701754030,9.68253926652575
701754032,2.70437031462368
701754037,359.019415232708
701754040,2.0864145321148
701754042,3.31281490001982
701754044,21.247719166457
701754045,0.482447823816238
701754053,2.57559186948595
701754055,0
701754063,9.33262011851499
701754066,0.158236011340734
701754068,2.21363566696546
701754069,0
701754070,2.37016877090949
701754073,10.1789749404827
701754074,26.7373784866515
701754079,0.904254336197065
701754081,0.937080213101064
701754091,3.7768918024221
701754093,3.44757282891114
701754095,0.040191921388748
701754099,1.41981441274133
701754101,3.37111511446029
701754104,2.17131590124103
701754106,0
701754112,1.14579501623355
701754118,3.09376312467964
701754120,0.0836549283416331
701754122,1.13705772894942
701754124,1.11441580172396
701754128,2.6928220641038
701754129,2.85275862590029
701754131,28.7889385853362
701754134,0
701754139,0
701754144,28.7889385853362
701754149,2.47673897883936
701754154,5.02720284894692
701754155,9.33262011851499
701754156,28.7889385853362
701754158,6.63998097110235
701754163,9.68253926652575
701754167,0.788084179491062
701754171,0
701754180,1.83032709626906
701754183,0.625674706141106
701754185,1.3454264584918
701754186,4.33226853468699
701754188,101.56118804859
701754195,1.80476682013031
701754196,1.82974015504229
701754199,1.6256739183777
701754202,2.11491345129404
701754205,2.11491345129404
701754206,2.11330252694259
701754208,1.55595808699107
701754210,3.34887508812315
701754231,0
701754237,2.79004957555506
701754238,0
701754239,2.48491840506301
701754242,14.4150179578809
701754245,0.578699331914885
701754251,25.9031963548414
701754254,0.634668723167609
701754262,0
701754264,5.36211381892192
701754271,0.0558051902003112
701754274,0
701754289,2.53818911662302
701754292,0
701754294,0
701754306,3.08301286455678
701754308,1.39476350022014
701754310,4.3797709731819
701754313,0
701754316,0
701754321,15.3309066375585
701754323,0
701754325,0.0677494023682219
701754335,0.895362130621929
701754339,1.40461033445705
701754341,2.14903570264609
701754347,0
701754349,0.0592397133100508
701754356,0.0379340816624654
701754366,0.0592397133100508
701754367,1.47894044881273
701754369,0.47294461516286
701754372,2.11327141575084
701754373,0.219242449966535
701754375,2.85275862590029
701754377,1.84146206440351
701754379,0.934662979548747
701754387,6.28835847902836
701754388,14.850946159958
701754389,206.370444157295
701754398,0.219242449966535
701754399,0.934066377636494
701754401,1.89140326168493
701754404,726.699905894134
701754409,5.0688382086664
701754418,2.68046068474741
701754420,1.23424388655062
701754439,0.708071044448261
701754441,1.86398135045101
701754447,5.16368283529009
701754449,0.641256440720589
701754450,0.462964316729717
701754453,2.67351547671453
701754455,0
701754458,1.14584140202826
701754460,2.0970723483717
701754462,4.9112509557664
701754465,0.046474564381943
701754467,0
701754471,2.85275862590029
701754473,8.27627336794314
701754475,2.48204715776489
701754478,1.29048321212583
701754484,0
701754488,0
701754490,0
701754499,4.55189794982657
701754506,0.462964316729717
701754509,1.17708401840343
701754511,1.79882352721006
701754514,2.11327543453493
701754516,38.1766163870281
701754522,0.522007480340816
701754525,0.381539341327839
701754529,0
701754531,0.957898304665391
701754533,1.20901135092552
701754536,8.69960850093426
701754537,0
701754539,4.68291353999276
701754541,24.9582975593766
701754546,2.11427276954644
701754547,2.11425750492405
701754549,0
701754550,0
701754552,1.62593802161603
701754556,1.59547055411183
701754557,0.135535395214772
701754575,4.68291353999276
701754580,2.79004957555506
701754583,44.3383179895027
701754586,1.39030998755595
701754588,6.05864762520822
701754591,2.8368222520768
701754593,10.8513680719168
701754606,7.94136510902159
701754608,4.92783495568319
701754609,1.00265756835672
701754620,5.52772136979791
701754621,0
701754626,1.20901135092552
701754629,8.69960850093426
701754630,44.3383179895027
701754633,3.73106972839398
701754635,59.0265217866208
701754640,2.8368222520768
701754641,0.289469188673619
701754643,0.460428977607497
701754645,0
701754648,0.0860535590120197
701754650,0
701754653,1.16145894348697
701754654,0.402511088715047
701754656,4.99558561737205
701754659,0
701754661,0
701754664,0.0379340816624654
701754672,0.132481836847194
701754673,1.72791961582754
701754676,10.8513680719168
701754678,5.69044808573887
701754679,0
701754683,1.44489003026643
701754688,0.795546876821007
701754693,0.56349916321559
701754694,44.3383179895027
701754697,13.6268405906517
701754703,3.45372158932226
701754705,1.27225767072315
701754716,2.4074356439271
701754718,5.88679774719747
701754730,1.0857764579121
701754733,38.1766163870281
701754734,38.1766163870281
701754735,1.05529856057495
701754737,5.82750631481348
701754739,0
701754742,0.641256440720589
701754746,2.79004957555506
701754748,0
701754749,0
701754750,44.3383179895027
701754754,0
701754756,13.6268405906517
701754759,1.43857722187448
701754760,1.07822384150706
701754769,18.5846217482553
701754776,0
701754777,4.87628547340368
701754778,8.69960850093426
701754784,1.85037400883235
701754789,4.90063362117262
701754794,3.96489405944467
701754796,0
701754802,8.69960850093426
701754804,44.3383179895027
701754814,0.818095442978872
701754819,4.19914699957566
701754821,5.42996764098703
701754823,2.4074356439271
701754825,0.71406640281386
701754834,19.1175057992016
701754835,1.18972473697278
701754836,1.04331576251915
701754837,1.04963388697466
701754839,4.0478846938565
701754845,2.48607194894063
701754847,44.3383179895027
701754853,0
701754859,2.48607194894063
701754866,0.811953140421229
701754869,0.641256440720589
701754871,2.81330191337721
701754873,0.423670073963201
701754875,0.861447446116203
701754878,8.85229847622256
701754881,8.85229847622256
701754882,2.11420051805378
701754885,2.48607194894063
701754892,4.19914699957566
701754897,20.5437721326807
701754900,2.79004957555506
701754903,0.71406640281386
701754909,2.00057720119303
701754910,0.0975481879448366
701754916,2.48607194894063
701754919,20.5437721326807
701754921,2.75441820910068
701754923,1.93479626790753
701754930,2.51796064412073
701754935,2.48607194894063
701754937,2.48607194894063
701754943,2.48607194894063
701754944,3.38334284971679
701754946,2.53340731484795
701754952,0.71406640281386
701754953,1.88781979177289
701754955,0
701754957,2.6314004089034
701754968,0
701754970,4.04260552602666
701754972,0.688594183607125
701754974,1.91422583612914
701754976,113.832931384092
701754980,2.1753756673013
701754984,2.10848738762582
701754987,2.10848738762582
701754988,2.11391951930148
701754990,19.3848913718928
701755002,1.36123292707187
701755006,0
701755008,1.22788507462301
701755025,0
701755027,0
701755028,20.3677689195682
701755030,103.90646481195
701755031,3.41330926081386
701755037,2.88073021786941
701755044,44.3383179895027
701755047,0.261132018182726
701755052,0.0449597216701747
701755054,1.85480786108527
701755058,0.504740439229609
701755059,0.42306007339778
701755061,1.62812612924527
701755064,10.413490008191
701755068,1.85480786108527
701755071,2.17201593109376
701755073,0.450140780081624
701755074,4.35648783583181
701755076,0.342997042286815
701755082,0.777712597472386
701755086,5.75797756721153
701755087,2.88073021786941
701755088,0
701755089,1.49846600515067
701755090,2.15619350606427
701755095,2.8368222520768
701755100,4.55189794982657
701755102,0
701755103,1.14481999483597
701755104,3.32338542630531
701755106,0.149517148097675
701755110,1.05002220663325
701755112,1.09733604046634
701755131,5.75797756721153
701755132,1.10646513611129
701755134,12.4621179106093
701755136,2.03384425629331
701755141,0
701755142,2.26410006212508
701755146,1.65659197858805
701755147,0.544048116287658
701755150,2.8368222520768
701755157,0
701755161,0
701755163,1.02193576645009
701755166,2.79004957555506
701755169,2.93965248516416
701755170,16.7745236193547
701755176,2.88073021786941
701755180,2.11393331535215
701755181,0
701755183,0.917832556313472
701755184,0
701755188,1.63829598970534
701755190,1.8062833630928
701755193,0
701755196,3.46896495788649
701755199,0.038417218934525
701755200,1.48552136368947
701755201,1.68416337661046
701755203,44.3383179895027
701755208,0
701755213,1.96405166763911
701755220,0.315387688669862
701755222,2.44136270378457
701755228,0.587467075030244
701755229,4.29741974119208
701755236,2.44136270378457
701755238,2.07690578999487
701755246,1.13785174103747
701755248,0.880576755647502
701755252,0
701755254,0.130751431391274
701755256,2.66920992509133
701755258,0.616632232415623
701755260,5.69044808573887
701755269,0.985126589011367
701755273,1.64048263413892
701755275,0.965113578395904
701755278,0.58823562551592
701755280,2.59034812250436
701755288,5.81264650562828
701755290,1.46202002241759
701755295,1.629684256035
701755296,2.63998045054554
701755301,0.911277115440938
701755302,6.0640974336393
701755304,2.11394041432868
701755311,0
701755312,0
701755318,1.40042511487772
701755327,0.261132018182726
701755329,1.66204962630105
701755334,2.77152575897388
701755336,1.32321074588033
701755338,44.3383179895027
701755340,3.40838203966106
701755342,0.681863516087826
701755343,2.66465686220413
701755345,5.62125754917897
701755349,6.20355617053804
701755350,63.5336116129473
701755351,2.97339837151667
701755354,8.72914602311561
701755360,31.3194801700499
701755364,2.07028694893286
701755373,3.46896495788649
701755377,31.3194801700499
701755382,2.07617428592125
701755388,1.43817985146862
701755389,3.00750018428526
701755391,2.24327379164254
701755393,0
701755398,0
701755400,0.107874336177749
701755405,5.83511751703161
701755406,0.0734285574270803
701755409,0.994703954901597
701755411,14.875949587655
701755413,1.65353281587961
701755417,0
701755427,3.18429820053175
701755434,0
701755437,0
701755440,0.640973117957338
701755447,0.031826532386779
701755456,49.871724633694
701755460,2.08404997873919
701755463,1.05418688728167
701755468,2.8368222520768
701755475,0.911277115440938
701755479,2.08404997873919
701755481,2.08404997873919
701755483,0.911277115440938
701755487,0.503733678615199
701755490,305.356153591513
701755495,0.646002754014434
701755498,0.75280323463969
701755500,0
701755503,2.8368222520768
701755506,5.75797756721153
701755510,0
701755513,5.75797756721153
701755519,0.771696913466758
701755526,2.24664409513235
701755528,1.71397955841429
701755532,0
701755534,0
701755538,0.464085023087657
701755540,0
701755550,49.871724633694
701755551,1.29339640416256
701755552,0.850310646291478
701755553,2.24327379164254
701755556,2.68625549963544
701755557,3.15802050181175
701755558,2.70027363890924
701755561,1.99769571293056
701755563,49.871724633694
701755567,1.67813943451818
701755575,2.24327379164254
701755576,2.37030258493928
701755578,0.768114149559662
701755579,2.10757263051459
701755581,2.86290108136948
701755586,2.63998045054554
701755592,49.871724633694
701755593,2.68529065722043
701755596,2.4668041293332
701755598,6.70765869350372
701755603,0.948800713391563
701755607,0.948800713391563
701755608,2.11419866360233
701755618,2.24327379164254
701755621,1.82078145526816
701755629,0
701755631,3.12582314504192
701755634,3.08723067241016
701755638,3.46973523455627
701755650,0.994703954901597
701755656,0
701755659,3.46973523455627
701755668,49.871724633694
701755672,1.34653577895945
701755678,1.17671123989196
701755680,18.8491407214734
701755682,3.80676476671256
701755684,3.46973523455627
701755689,6.0640974336393
701755690,3.46973523455627
701755692,3.46973523455627
701755693,2.83964176071424
701755697,3.4676110959007
701755700,3.03710128999317
701755711,0
701755713,0.523924113438594
701755729,0
701755736,2.11463636548051
701755737,0
701755738,0.0523093768851541
701755746,0.0481398073299042
701755756,1.99180815818167
701755759,0.0523093768851541
701755764,1.83259786214693
701755767,49.871724633694
701755769,0.576501499509278
701755775,3.64467862064983
701755778,2.74862176576721
701755779,2.24327379164254
701755781,2.25290461591394
701755783,1.34235508863217
701755784,0.0523093768851541
701755786,3.6243921933511
701755794,0.231471057658581
701755801,2.76476160943021
701755815,2.11471215670423
701755818,3.33555779980826
701755819,0
701755821,2.18602364593912
701755823,16.7688224716586
701755827,15.4736972920525
701755829,2.13883560344187
701755836,0.449746525542312
701755837,0.56892853766997
701755843,0
701755848,49.8440335277326
701755850,0
701755852,0
701755855,0.0736808058019781
701755857,1.58062388812466
701755861,0
701755871,3.83957778852602
701755883,0.948541185124803
701755885,7.94594362019031
701755888,4.21084854123246
701755902,0
701755904,0
701755907,78.6270283456008
701755909,0
701755913,0
701755915,1.41255376220909
701755916,4.36939559337002
701755920,2.11487626917758
701755922,1.42232248194975
701755929,4.1782165869976
701755930,3972.26548434949
701755931,0
701755938,3.47347038672566
701755939,1.81268543880272
701755942,0
701755945,3.78153051597327
701755947,9.52897157586241
701755949,3.47347038672566
701755960,2235.18736803782
701755965,0
701755966,7.38854591541424
701755967,0.751961482895003
701755968,2.64194140093857
701755969,7.2296710103798
701755971,0
701755973,0.0501439770846093
701755975,3.79118093109307
701755982,0
701755987,0
701755989,1.23132514526883
701755995,4.94580623438942
701755997,0.959029373575618
701755999,1.36740807474064
701756004,0
701756006,0
701756008,1.75950248727149
701756012,0.315387688669862
701756015,2.1150177561313
701756031,0.475062562583179
701756035,0
701756036,6.55384863443072
701756037,2.1149947127286
701756039,2.71501698037803
701756040,3.79118093109307
701756042,1.67415773394853
701756043,13.8514100369684
701756047,0
701756054,4.94580623438942
701756059,0
701756062,0
701756065,4.15263531761935
701756068,0.116692262376802
701756070,28.8730676433748
701756072,305.356153591513
701756074,12.7300806682509
701756082,2.64928574483723
701756083,2.13910744538975
701756084,0.297257438497131
701756089,0
701756091,0
701756092,0.116692262376802
701756097,1.51211018696523
701756099,1.36633750503824
701756100,4.11289201815902
701756101,2.11518065631577
701756105,2.21776020589483
701756108,6.2396774975716
701756109,0.958871196149527
701756110,1.87819809346114
701756115,9.5280892912864
701756116,2.11519708485484
701756120,8.56806744334074
701756121,0
701756123,0
701756126,1.51211018696523
701756130,7.80748526728755
701756136,2.43967916925613
701756138,0.889815228937495
701756142,1.75791494518229
701756148,2.1511293860376
701756152,2.15966432184022
701756154,0.321735164007472
701756158,1.75791494518229
701756160,0.100205925484904
701756162,0
701756163,9.3001019458647
701756164,1.01567279975368
